FIPS,crime,arrest_count_white,arrest_count_black,arrest_count_asian,arrest_count_hispanic
48027,property,1204.0,813.0,23.0,0.0
48027,violent,77.0,129.0,7.0,0.0
48027,weapon,96.0,101.0,1.0,0.0
48029,drug,38652.0,6810.0,90.0,0.0
48029,property,9154.0,1450.0,20.0,0.0
48029,violent,1528.0,343.0,5.0,0.0
48029,weapon,876.0,196.0,2.0,0.0
48031,drug,189.0,6.0,0.0,0.0
48031,property,12.0,0.0,0.0,0.0
48031,violent,12.0,1.0,0.0,0.0
48031,weapon,6.0,0.0,0.0,0.0
48033,drug,3.0,0.0,0.0,0.0
48033,property,1.0,0.0,0.0,0.0
48033,violent,1.0,0.0,0.0,0.0
48035,drug,300.0,33.0,3.0,0.0
48035,property,43.0,3.0,1.0,0.0
48035,violent,17.0,0.0,0.0,0.0
48035,weapon,6.0,0.0,0.0,0.0
48037,drug,729.0,669.0,3.0,0.0
48037,property,516.0,491.0,2.0,0.0
48037,violent,100.0,149.0,0.0,0.0
48037,weapon,18.0,19.0,0.0,0.0
48039,drug,3819.0,1365.0,63.0,0.0
48039,property,1260.0,571.0,27.0,0.0
48039,violent,182.0,64.0,6.0,0.0
48039,weapon,84.0,26.0,2.0,0.0
48041,drug,2631.0,1413.0,42.0,0.0
48041,property,678.0,554.0,7.0,0.0
48041,violent,117.0,115.0,2.0,0.0
48041,weapon,42.0,15.0,0.0,0.0
48043,drug,198.0,21.0,0.0,0.0
48043,property,40.0,4.0,0.0,0.0
48043,violent,13.0,3.0,0.0,0.0
48043,weapon,2.0,0.0,0.0,0.0
48045,drug,3.0,0.0,0.0,0.0
48045,property,4.0,0.0,0.0,0.0
48045,violent,1.0,0.0,0.0,0.0
48045,weapon,2.0,0.0,0.0,0.0
48047,drug,177.0,0.0,0.0,0.0
48047,property,7.0,0.0,0.0,0.0
48047,violent,11.0,0.0,0.0,0.0
48049,drug,1323.0,120.0,12.0,0.0
48049,property,196.0,18.0,1.0,0.0
48049,violent,44.0,4.0,0.0,0.0
48049,weapon,13.0,1.0,0.0,0.0
48051,drug,210.0,57.0,6.0,0.0
48051,property,54.0,23.0,0.0,0.0
48051,violent,26.0,3.0,0.0,0.0
48051,weapon,9.0,1.0,0.0,0.0
48053,drug,780.0,51.0,6.0,0.0
48053,property,251.0,11.0,0.0,0.0
48053,violent,50.0,3.0,0.0,0.0
48053,weapon,13.0,2.0,0.0,0.0
48055,drug,372.0,66.0,3.0,0.0
48055,property,111.0,17.0,0.0,0.0
48055,violent,27.0,7.0,0.0,0.0
48055,weapon,14.0,7.0,0.0,0.0
48057,drug,573.0,36.0,6.0,0.0
48057,property,70.0,2.0,0.0,0.0
48057,violent,28.0,5.0,0.0,0.0
48057,weapon,8.0,0.0,0.0,0.0
48059,drug,138.0,12.0,3.0,0.0
48059,property,36.0,1.0,0.0,0.0
48059,violent,3.0,0.0,0.0,0.0
48059,weapon,1.0,0.0,0.0,0.0
48061,drug,4299.0,39.0,3.0,0.0
48061,property,2833.0,16.0,4.0,0.0
48061,violent,500.0,5.0,0.0,0.0
48061,weapon,58.0,0.0,0.0,0.0
48063,drug,87.0,30.0,0.0,0.0
48063,property,39.0,21.0,1.0,0.0
48063,violent,14.0,9.0,0.0,0.0
48063,weapon,6.0,0.0,0.0,0.0
48065,drug,144.0,15.0,0.0,0.0
48065,property,29.0,0.0,0.0,0.0
48065,violent,5.0,0.0,0.0,0.0
48065,weapon,1.0,0.0,0.0,0.0
48067,drug,99.0,30.0,0.0,0.0
48067,property,157.0,37.0,0.0,0.0
48067,violent,58.0,18.0,0.0,0.0
48067,weapon,12.0,1.0,0.0,0.0
48069,drug,159.0,9.0,0.0,0.0
48069,property,30.0,2.0,0.0,0.0
48069,violent,8.0,1.0,0.0,0.0
48069,weapon,8.0,0.0,0.0,0.0
48071,drug,636.0,438.0,3.0,0.0
48071,property,155.0,36.0,0.0,0.0
48071,violent,68.0,24.0,0.0,0.0
48071,weapon,6.0,1.0,0.0,0.0
48073,drug,711.0,246.0,3.0,0.0
48073,property,143.0,57.0,0.0,0.0
48073,violent,43.0,26.0,0.0,0.0
48073,weapon,16.0,7.0,0.0,0.0
48075,drug,75.0,39.0,0.0,0.0
48075,violent,1.0,0.0,0.0,0.0
48075,weapon,2.0,0.0,0.0,0.0
48077,drug,207.0,24.0,6.0,0.0
48077,property,29.0,2.0,0.0,0.0
48077,violent,6.0,0.0,0.0,0.0
48077,weapon,8.0,0.0,0.0,0.0
48079,drug,39.0,0.0,0.0,0.0
48079,property,13.0,4.0,0.0,0.0
48079,violent,3.0,1.0,0.0,0.0
48081,drug,21.0,0.0,0.0,0.0
48081,property,10.0,0.0,0.0,0.0
48083,drug,87.0,0.0,0.0,0.0
48083,property,12.0,0.0,0.0,0.0
48083,violent,4.0,1.0,0.0,0.0
48083,weapon,3.0,1.0,0.0,0.0
48085,drug,5458.0,1311.0,177.0,0.0
48085,property,1579.0,612.0,113.0,0.0
48085,violent,230.0,99.0,7.0,0.0
48085,weapon,71.0,23.0,1.0,0.0
48087,drug,24.0,3.0,0.0,0.0
48087,property,6.0,0.0,0.0,0.0
48087,violent,3.0,0.0,0.0,0.0
48089,drug,186.0,96.0,0.0,0.0
48089,property,46.0,22.0,0.0,0.0
48089,violent,4.0,15.0,0.0,0.0
48089,weapon,6.0,2.0,0.0,0.0
48091,drug,1716.0,117.0,12.0,0.0
48091,property,447.0,30.0,2.0,0.0
48091,violent,64.0,5.0,1.0,0.0
48091,weapon,40.0,4.0,1.0,0.0
48093,drug,318.0,3.0,3.0,0.0
48093,property,70.0,0.0,0.0,0.0
48093,violent,21.0,0.0,0.0,0.0
48093,weapon,4.0,2.0,0.0,0.0
48095,drug,39.0,0.0,0.0,0.0
48095,property,1.0,0.0,0.0,0.0
48097,drug,231.0,27.0,0.0,0.0
48097,property,120.0,8.0,0.0,0.0
48097,violent,12.0,2.0,0.0,0.0
48097,weapon,9.0,1.0,0.0,0.0
48099,drug,573.0,204.0,9.0,0.0
48099,property,253.0,93.0,7.0,0.0
48099,violent,25.0,12.0,1.0,0.0
48099,weapon,14.0,6.0,0.0,0.0
48101,drug,9.0,12.0,0.0,0.0
48101,property,4.0,0.0,0.0,0.0
48101,violent,6.0,0.0,0.0,0.0
48103,drug,33.0,0.0,0.0,0.0
48103,property,16.0,2.0,0.0,0.0
48103,violent,3.0,0.0,0.0,0.0
48103,weapon,2.0,0.0,0.0,0.0
48105,drug,138.0,6.0,0.0,0.0
48105,property,10.0,0.0,0.0,0.0
48105,violent,5.0,0.0,0.0,0.0
48105,weapon,1.0,0.0,0.0,0.0
48107,drug,45.0,0.0,0.0,0.0
48107,property,7.0,0.0,0.0,0.0
48107,violent,3.0,0.0,0.0,0.0
48109,drug,21.0,6.0,0.0,0.0
48109,property,16.0,0.0,0.0,0.0
48109,weapon,1.0,0.0,0.0,0.0
48111,drug,144.0,9.0,0.0,0.0
48111,property,34.0,1.0,0.0,0.0
48111,violent,28.0,1.0,0.0,0.0
48111,weapon,4.0,0.0,0.0,0.0
48113,drug,20205.0,11463.0,333.0,0.0
48113,property,6540.0,4781.0,112.0,0.0
48113,violent,1466.0,1621.0,41.0,0.0
48113,weapon,474.0,415.0,11.0,0.0
48115,drug,237.0,36.0,0.0,0.0
48115,property,41.0,0.0,0.0,0.0
48115,violent,9.0,1.0,0.0,0.0
48115,weapon,13.0,0.0,0.0,0.0
48117,drug,366.0,18.0,0.0,0.0
48117,property,94.0,2.0,0.0,0.0
48117,violent,25.0,0.0,0.0,0.0
48117,weapon,14.0,0.0,0.0,0.0
48119,drug,45.0,24.0,0.0,0.0
48119,property,22.0,13.0,0.0,0.0
48119,violent,1.0,1.0,0.0,0.0
48119,weapon,2.0,0.0,0.0,0.0
48121,drug,4326.0,1297.0,66.0,0.0
48121,property,1132.0,351.0,26.0,0.0
48121,violent,246.0,84.0,6.0,0.0
48121,weapon,58.0,17.0,0.0,0.0
48123,drug,180.0,45.0,0.0,0.0
48123,property,30.0,12.0,0.0,0.0
48123,violent,33.0,22.0,0.0,0.0
48123,weapon,5.0,2.0,0.0,0.0
48125,drug,3.0,0.0,0.0,0.0
48125,property,4.0,0.0,0.0,0.0
48127,drug,201.0,9.0,0.0,0.0
48127,property,78.0,2.0,0.0,0.0
48127,violent,17.0,0.0,0.0,0.0
48127,weapon,8.0,1.0,0.0,0.0
48129,drug,33.0,21.0,0.0,0.0
48129,property,12.0,8.0,0.0,0.0
48129,violent,8.0,0.0,0.0,0.0
48131,drug,81.0,0.0,0.0,0.0
48131,property,20.0,0.0,0.0,0.0
48131,violent,20.0,1.0,0.0,0.0
48131,weapon,2.0,0.0,0.0,0.0
48133,drug,624.0,78.0,0.0,0.0
48133,property,56.0,8.0,0.0,0.0
48133,violent,25.0,5.0,0.0,0.0
48133,weapon,2.0,1.0,0.0,0.0
48135,drug,3435.0,525.0,6.0,0.0
48135,property,775.0,65.0,1.0,0.0
48135,violent,256.0,42.0,2.0,0.0
48135,weapon,82.0,10.0,0.0,0.0
48137,drug,24.0,0.0,0.0,0.0
48137,property,2.0,0.0,0.0,0.0
48137,violent,2.0,0.0,0.0,0.0
48137,weapon,0.0,1.0,0.0,0.0
48139,drug,1497.0,447.0,3.0,0.0
48139,property,405.0,138.0,1.0,0.0
48139,violent,122.0,38.0,1.0,0.0
48139,weapon,22.0,5.0,0.0,0.0
48141,drug,13533.0,1251.0,9.0,0.0
48141,property,4044.0,254.0,10.0,0.0
48141,violent,1002.0,112.0,2.0,0.0
48141,weapon,148.0,34.0,0.0,0.0
48143,drug,477.0,66.0,0.0,0.0
48143,property,79.0,18.0,0.0,0.0
48143,violent,27.0,1.0,1.0,0.0
48143,weapon,8.0,0.0,0.0,0.0
48145,drug,51.0,78.0,0.0,0.0
48145,property,20.0,6.0,0.0,0.0
48145,violent,4.0,5.0,0.0,0.0
48147,drug,189.0,57.0,0.0,0.0
48147,property,123.0,25.0,0.0,0.0
48147,violent,22.0,0.0,0.0,0.0
48147,weapon,2.0,1.0,0.0,0.0
48149,drug,231.0,69.0,0.0,0.0
48149,property,32.0,16.0,0.0,0.0
48149,violent,30.0,13.0,0.0,0.0
48149,weapon,4.0,4.0,0.0,0.0
48151,drug,42.0,0.0,0.0,0.0
48151,property,15.0,0.0,0.0,0.0
48151,violent,10.0,1.0,0.0,0.0
48153,drug,27.0,6.0,0.0,0.0
48153,property,16.0,3.0,0.0,0.0
48153,violent,17.0,0.0,0.0,0.0
48157,drug,3024.0,2043.0,231.0,0.0
48157,property,823.0,687.0,78.0,0.0
48157,violent,154.0,149.0,10.0,0.0
48157,weapon,65.0,55.0,7.0,0.0
48159,drug,3.0,0.0,0.0,0.0
48159,property,4.0,0.0,0.0,0.0
48159,violent,3.0,1.0,0.0,0.0
48161,drug,162.0,84.0,3.0,0.0
48161,property,26.0,8.0,0.0,0.0
48161,violent,8.0,3.0,0.0,0.0
48161,weapon,2.0,1.0,0.0,0.0
48163,drug,504.0,3.0,0.0,0.0
48163,property,71.0,0.0,0.0,0.0
48163,violent,32.0,0.0,0.0,0.0
48163,weapon,7.0,0.0,0.0,0.0
48165,drug,432.0,18.0,0.0,0.0
48165,property,36.0,2.0,0.0,0.0
48165,violent,5.0,4.0,0.0,0.0
48165,weapon,1.0,0.0,0.0,0.0
48167,drug,6423.0,3444.0,48.0,0.0
48167,property,1556.0,786.0,8.0,0.0
48167,violent,496.0,368.0,2.0,0.0
48167,weapon,146.0,55.0,0.0,0.0
48169,drug,69.0,12.0,0.0,0.0
48169,property,6.0,1.0,0.0,0.0
48169,violent,1.0,0.0,0.0,0.0
48171,drug,684.0,21.0,3.0,0.0
48171,property,30.0,0.0,0.0,0.0
48171,violent,7.0,0.0,0.0,0.0
48171,weapon,4.0,0.0,0.0,0.0
48173,drug,75.0,0.0,0.0,0.0
48175,drug,24.0,9.0,0.0,0.0
48175,property,1.0,0.0,0.0,0.0
48175,violent,1.0,1.0,0.0,0.0
48175,weapon,0.0,1.0,0.0,0.0
48177,drug,318.0,93.0,3.0,0.0
48177,property,60.0,10.0,1.0,0.0
48177,violent,38.0,10.0,0.0,0.0
48177,weapon,8.0,3.0,0.0,0.0
48179,drug,270.0,21.0,0.0,0.0
48179,property,102.0,5.0,0.0,0.0
48179,violent,54.0,5.0,0.0,0.0
48179,weapon,5.0,0.0,0.0,0.0
48181,drug,2385.0,630.0,9.0,0.0
48181,property,627.0,119.0,1.0,0.0
48181,violent,63.0,22.0,0.0,0.0
48181,weapon,33.0,8.0,0.0,0.0
48183,drug,2555.0,1208.0,9.0,0.0
48183,property,1062.0,577.0,0.0,0.0
48183,violent,151.0,136.0,1.0,0.0
48183,weapon,61.0,57.0,0.0,0.0
48185,drug,288.0,87.0,0.0,0.0
48185,property,33.0,35.0,0.0,0.0
48185,violent,29.0,25.0,0.0,0.0
48185,weapon,7.0,4.0,0.0,0.0
48187,drug,2070.0,315.0,12.0,0.0
48187,property,359.0,42.0,5.0,0.0
48187,violent,93.0,13.0,0.0,0.0
48187,weapon,47.0,3.0,0.0,0.0
48189,drug,165.0,33.0,0.0,0.0
48189,property,71.0,8.0,0.0,0.0
48189,violent,34.0,10.0,0.0,0.0
48189,weapon,10.0,0.0,0.0,0.0
48191,drug,18.0,6.0,0.0,0.0
48191,property,18.0,1.0,0.0,0.0
48191,violent,3.0,0.0,0.0,0.0
48191,weapon,1.0,0.0,0.0,0.0
48193,drug,189.0,3.0,3.0,0.0
48193,property,60.0,1.0,0.0,0.0
48193,violent,19.0,0.0,0.0,0.0
48193,weapon,4.0,0.0,0.0,0.0
48195,drug,105.0,6.0,0.0,0.0
48195,property,11.0,0.0,0.0,0.0
48195,violent,6.0,1.0,0.0,0.0
48195,weapon,4.0,0.0,0.0,0.0
48197,drug,75.0,3.0,0.0,0.0
48197,property,11.0,1.0,0.0,0.0
48197,weapon,1.0,0.0,0.0,0.0
48199,drug,939.0,159.0,0.0,0.0
48199,property,258.0,67.0,0.0,0.0
48199,violent,56.0,13.0,0.0,0.0
48199,weapon,14.0,4.0,0.0,0.0
48201,drug,33726.0,30219.0,846.0,0.0
48201,property,9621.0,7599.0,377.0,0.0
48201,violent,2184.0,2404.0,73.0,0.0
48201,weapon,781.0,1008.0,29.0,0.0
48203,drug,486.0,300.0,0.0,0.0
48203,property,202.0,187.0,0.0,0.0
48203,violent,63.0,56.0,0.0,0.0
48203,weapon,8.0,15.0,0.0,0.0
48205,drug,120.0,3.0,0.0,0.0
48205,property,7.0,0.0,0.0,0.0
48207,drug,195.0,45.0,3.0,0.0
48207,property,38.0,0.0,0.0,0.0
48207,violent,5.0,1.0,0.0,0.0
48207,weapon,1.0,1.0,0.0,0.0
48209,drug,1656.0,231.0,15.0,0.0
48209,property,710.0,92.0,2.0,0.0
48209,violent,152.0,16.0,1.0,0.0
48209,weapon,35.0,10.0,0.0,0.0
48211,drug,51.0,0.0,0.0,0.0
48211,property,12.0,1.0,0.0,0.0
48211,violent,7.0,0.0,0.0,0.0
48211,weapon,1.0,0.0,0.0,0.0
48213,drug,1098.0,120.0,0.0,0.0
48213,property,287.0,31.0,0.0,0.0
48213,violent,65.0,14.0,0.0,0.0
48213,weapon,21.0,4.0,0.0,0.0
48215,drug,10023.0,81.0,3.0,0.0
48215,property,4372.0,29.0,8.0,0.0
48215,violent,982.0,3.0,0.0,0.0
48215,weapon,161.0,1.0,0.0,0.0
48217,drug,525.0,174.0,0.0,0.0
48217,property,151.0,47.0,0.0,0.0
48217,violent,34.0,12.0,0.0,0.0
48217,weapon,8.0,4.0,0.0,0.0
48219,drug,417.0,15.0,0.0,0.0
48219,property,136.0,14.0,0.0,0.0
48219,violent,41.0,5.0,0.0,0.0
48219,weapon,3.0,0.0,0.0,0.0
48221,drug,1008.0,30.0,6.0,0.0
48221,property,239.0,1.0,1.0,0.0
48221,violent,41.0,1.0,0.0,0.0
48221,weapon,13.0,1.0,0.0,0.0
48223,drug,891.0,303.0,6.0,0.0
48223,property,135.0,32.0,0.0,0.0
48223,violent,33.0,4.0,0.0,0.0
48223,weapon,28.0,8.0,0.0,0.0
48225,drug,138.0,165.0,0.0,0.0
48225,property,49.0,65.0,0.0,0.0
48225,violent,9.0,10.0,1.0,0.0
48225,weapon,7.0,4.0,0.0,0.0
48227,drug,852.0,132.0,0.0,0.0
48227,property,307.0,25.0,0.0,0.0
48227,violent,46.0,5.0,1.0,0.0
48227,weapon,21.0,5.0,0.0,0.0
48229,drug,516.0,105.0,0.0,0.0
48229,property,1.0,0.0,0.0,0.0
48229,weapon,1.0,0.0,0.0,0.0
48231,drug,546.0,376.0,6.0,0.0
48231,property,270.0,90.0,4.0,0.0
48231,violent,110.0,38.0,0.0,0.0
48231,weapon,23.0,6.0,0.0,0.0
48233,drug,231.0,9.0,0.0,0.0
48233,property,56.0,3.0,0.0,0.0
48233,violent,49.0,5.0,0.0,0.0
48233,weapon,12.0,1.0,0.0,0.0
48235,drug,9.0,0.0,0.0,0.0
48235,property,2.0,0.0,0.0,0.0
48237,drug,75.0,12.0,0.0,0.0
48237,property,10.0,0.0,0.0,0.0
48237,violent,2.0,1.0,0.0,0.0
48237,weapon,1.0,0.0,0.0,0.0
48239,drug,270.0,90.0,3.0,0.0
48239,property,32.0,20.0,1.0,0.0
48239,violent,10.0,7.0,0.0,0.0
48239,weapon,1.0,0.0,0.0,0.0
48241,drug,555.0,225.0,0.0,0.0
48241,property,273.0,127.0,0.0,0.0
48241,violent,39.0,33.0,0.0,0.0
48241,weapon,11.0,6.0,0.0,0.0
48243,property,2.0,0.0,0.0,0.0
48243,violent,3.0,0.0,0.0,0.0
48245,drug,2133.0,2646.0,51.0,0.0
48245,property,673.0,818.0,8.0,0.0
48245,violent,80.0,223.0,2.0,0.0
48245,weapon,43.0,106.0,1.0,0.0
48247,drug,195.0,0.0,0.0,0.0
48247,property,23.0,0.0,0.0,0.0
48247,violent,4.0,0.0,0.0,0.0
48249,drug,1380.0,6.0,0.0,0.0
48249,property,167.0,1.0,0.0,0.0
48249,violent,100.0,1.0,1.0,0.0
48249,weapon,6.0,0.0,0.0,0.0
48251,drug,1506.0,123.0,3.0,0.0
48251,property,432.0,42.0,1.0,0.0
48251,violent,84.0,9.0,1.0,0.0
48251,weapon,51.0,8.0,0.0,0.0
48253,drug,240.0,18.0,3.0,0.0
48253,property,45.0,5.0,0.0,0.0
48253,violent,21.0,2.0,0.0,0.0
48253,weapon,8.0,1.0,0.0,0.0
48255,drug,333.0,36.0,3.0,0.0
48255,property,52.0,3.0,0.0,0.0
48255,violent,12.0,2.0,0.0,0.0
48255,weapon,8.0,1.0,0.0,0.0
48257,drug,1090.0,354.0,3.0,0.0
48257,property,242.0,67.0,1.0,0.0
48257,violent,97.0,26.0,0.0,0.0
48257,weapon,19.0,6.0,0.0,0.0
48259,drug,714.0,15.0,3.0,0.0
48259,property,78.0,1.0,0.0,0.0
48259,violent,22.0,0.0,0.0,0.0
48259,weapon,21.0,5.0,0.0,0.0
48261,drug,48.0,3.0,0.0,0.0
48261,property,2.0,0.0,0.0,0.0
48261,violent,1.0,0.0,0.0,0.0
48263,drug,18.0,0.0,0.0,0.0
48263,property,2.0,0.0,0.0,0.0
48263,violent,2.0,0.0,0.0,0.0
48265,drug,1083.0,33.0,3.0,0.0
48265,property,260.0,18.0,0.0,0.0
48265,violent,42.0,1.0,0.0,0.0
48265,weapon,17.0,1.0,0.0,0.0
48267,drug,87.0,15.0,0.0,0.0
48267,property,13.0,1.0,0.0,0.0
48267,violent,4.0,0.0,0.0,0.0
48267,weapon,3.0,0.0,0.0,0.0
48269,drug,6.0,0.0,0.0,0.0
48271,drug,45.0,0.0,0.0,0.0
48271,property,5.0,0.0,0.0,0.0
48271,violent,2.0,0.0,0.0,0.0
48271,weapon,1.0,0.0,0.0,0.0
48273,drug,987.0,120.0,24.0,0.0
48273,property,149.0,11.0,3.0,0.0
48273,violent,55.0,4.0,0.0,0.0
48273,weapon,2.0,0.0,1.0,0.0
48275,drug,12.0,0.0,0.0,0.0
48275,property,7.0,0.0,0.0,0.0
48275,violent,1.0,0.0,0.0,0.0
48277,drug,612.0,195.0,0.0,0.0
48277,property,296.0,111.0,0.0,0.0
48277,violent,38.0,20.0,0.0,0.0
48277,weapon,21.0,7.0,0.0,0.0
48279,drug,111.0,18.0,0.0,0.0
48279,property,22.0,4.0,0.0,0.0
48279,violent,11.0,2.0,0.0,0.0
48279,weapon,6.0,0.0,0.0,0.0
48281,drug,441.0,18.0,3.0,0.0
48281,property,79.0,2.0,0.0,0.0
48281,violent,18.0,3.0,0.0,0.0
48281,weapon,5.0,0.0,0.0,0.0
48283,drug,222.0,3.0,0.0,0.0
48283,property,15.0,0.0,0.0,0.0
48283,violent,12.0,0.0,0.0,0.0
48283,weapon,6.0,0.0,0.0,0.0
48285,drug,87.0,15.0,0.0,0.0
48285,property,39.0,12.0,0.0,0.0
48285,violent,9.0,3.0,1.0,0.0
48285,weapon,3.0,0.0,0.0,0.0
48287,drug,321.0,138.0,0.0,0.0
48287,property,51.0,28.0,0.0,0.0
48287,violent,11.0,10.0,0.0,0.0
48287,weapon,7.0,3.0,0.0,0.0
48289,drug,21.0,6.0,0.0,0.0
48289,property,12.0,0.0,0.0,0.0
48289,violent,14.0,1.0,0.0,0.0
48289,weapon,6.0,0.0,0.0,0.0
48291,drug,756.0,219.0,0.0,0.0
48291,property,359.0,78.0,1.0,0.0
48291,violent,86.0,18.0,0.0,0.0
48291,weapon,5.0,1.0,0.0,0.0
48293,drug,186.0,159.0,0.0,0.0
48293,property,182.0,67.0,0.0,0.0
48293,violent,22.0,18.0,1.0,0.0
48293,weapon,6.0,3.0,0.0,0.0
48295,drug,12.0,0.0,0.0,0.0
48295,property,7.0,0.0,0.0,0.0
48295,violent,3.0,0.0,0.0,0.0
48297,drug,315.0,9.0,0.0,0.0
48297,property,58.0,1.0,0.0,0.0
48297,violent,20.0,0.0,0.0,0.0
48297,weapon,3.0,0.0,0.0,0.0
48299,drug,417.0,6.0,0.0,0.0
48299,property,37.0,2.0,0.0,0.0
48299,violent,11.0,0.0,0.0,0.0
48299,weapon,9.0,0.0,0.0,0.0
48301,drug,3.0,0.0,0.0,0.0
48301,violent,1.0,0.0,0.0,0.0
48303,drug,3628.0,714.0,15.0,0.0
48303,property,1876.0,413.0,8.0,0.0
48303,violent,300.0,133.0,1.0,0.0
48303,weapon,72.0,16.0,1.0,0.0
48305,drug,72.0,3.0,0.0,0.0
48305,property,10.0,0.0,0.0,0.0
48305,violent,4.0,0.0,0.0,0.0
48305,weapon,1.0,1.0,0.0,0.0
48307,drug,285.0,9.0,0.0,0.0
48307,property,52.0,3.0,0.0,0.0
48307,violent,10.0,1.0,0.0,0.0
48307,weapon,4.0,0.0,0.0,0.0
48309,drug,2733.0,1251.0,16.0,0.0
48309,property,1647.0,791.0,4.0,0.0
48309,violent,284.0,170.0,1.0,0.0
48309,weapon,69.0,30.0,0.0,0.0
48311,drug,21.0,0.0,0.0,0.0
48313,drug,186.0,135.0,3.0,0.0
48313,property,19.0,5.0,0.0,0.0
48313,violent,13.0,8.0,2.0,0.0
48313,weapon,2.0,1.0,0.0,0.0
48315,drug,153.0,51.0,0.0,0.0
48315,property,66.0,28.0,0.0,0.0
48315,violent,44.0,20.0,0.0,0.0
48315,weapon,10.0,0.0,0.0,0.0
48317,drug,54.0,3.0,0.0,0.0
48317,property,27.0,1.0,0.0,0.0
48317,violent,7.0,1.0,0.0,0.0
48319,drug,12.0,0.0,0.0,0.0
48319,property,3.0,0.0,0.0,0.0
48319,violent,4.0,0.0,0.0,0.0
48319,weapon,1.0,0.0,0.0,0.0
48321,drug,408.0,165.0,0.0,0.0
48321,property,223.0,56.0,5.0,0.0
48321,violent,60.0,21.0,0.0,0.0
48321,weapon,8.0,3.0,2.0,0.0
48323,drug,717.0,3.0,0.0,0.0
48323,property,296.0,2.0,0.0,0.0
48323,violent,41.0,2.0,0.0,0.0
48323,weapon,7.0,0.0,0.0,0.0
48325,drug,303.0,9.0,0.0,0.0
48325,property,80.0,0.0,1.0,0.0
48325,violent,28.0,0.0,0.0,0.0
48325,weapon,7.0,0.0,0.0,0.0
48327,drug,177.0,3.0,0.0,0.0
48327,property,2.0,0.0,0.0,0.0
48327,violent,2.0,0.0,0.0,0.0
48327,weapon,0.0,1.0,0.0,0.0
48329,drug,3516.0,783.0,0.0,0.0
48329,property,462.0,122.0,0.0,0.0
48329,violent,199.0,47.0,1.0,0.0
48329,weapon,80.0,23.0,0.0,0.0
48331,drug,375.0,111.0,0.0,0.0
48331,property,79.0,19.0,0.0,0.0
48331,violent,24.0,13.0,0.0,0.0
48331,weapon,5.0,1.0,0.0,0.0
48333,drug,129.0,12.0,0.0,0.0
48333,property,19.0,0.0,0.0,0.0
48333,violent,1.0,0.0,0.0,0.0
48333,weapon,2.0,0.0,0.0,0.0
48335,drug,90.0,18.0,0.0,0.0
48335,property,25.0,0.0,0.0,0.0
48335,violent,3.0,0.0,0.0,0.0
48335,weapon,2.0,0.0,0.0,0.0
48337,drug,201.0,0.0,0.0,0.0
48337,property,76.0,0.0,0.0,0.0
48337,violent,17.0,0.0,0.0,0.0
48337,weapon,4.0,0.0,0.0,0.0
48339,drug,5017.0,1023.0,6.0,0.0
48339,property,963.0,276.0,2.0,0.0
48339,violent,246.0,76.0,0.0,0.0
48339,weapon,90.0,18.0,1.0,0.0
48341,drug,168.0,0.0,12.0,0.0
48341,property,48.0,2.0,1.0,0.0
48341,violent,11.0,8.0,3.0,0.0
48341,weapon,3.0,1.0,0.0,0.0
48343,drug,168.0,87.0,0.0,0.0
48343,property,86.0,29.0,0.0,0.0
48343,violent,18.0,13.0,0.0,0.0
48343,weapon,3.0,2.0,0.0,0.0
48345,property,2.0,1.0,0.0,0.0
48347,drug,990.0,732.0,6.0,0.0
48347,property,298.0,370.0,1.0,0.0
48347,violent,45.0,41.0,1.0,0.0
48347,weapon,25.0,9.0,0.0,0.0
48349,drug,867.0,399.0,3.0,0.0
48349,property,167.0,88.0,2.0,0.0
48349,violent,51.0,40.0,0.0,0.0
48349,weapon,9.0,5.0,0.0,0.0
48351,drug,54.0,33.0,0.0,0.0
48351,property,29.0,8.0,0.0,0.0
48351,violent,7.0,4.0,0.0,0.0
48351,weapon,1.0,4.0,0.0,0.0
48353,drug,261.0,57.0,0.0,0.0
48353,property,85.0,13.0,0.0,0.0
48353,violent,25.0,6.0,0.0,0.0
48353,weapon,8.0,3.0,0.0,0.0
48355,drug,7629.0,759.0,15.0,0.0
48355,property,2357.0,215.0,4.0,0.0
48355,violent,580.0,67.0,2.0,0.0
48355,weapon,216.0,15.0,0.0,0.0
48357,drug,252.0,6.0,0.0,0.0
48357,property,27.0,0.0,0.0,0.0
48357,violent,6.0,0.0,0.0,0.0
48357,weapon,3.0,0.0,0.0,0.0
48359,drug,78.0,18.0,6.0,0.0
48359,property,4.0,0.0,0.0,0.0
48359,violent,3.0,1.0,0.0,0.0
48361,drug,1053.0,249.0,3.0,0.0
48361,property,295.0,67.0,0.0,0.0
48361,violent,47.0,10.0,0.0,0.0
48361,weapon,17.0,13.0,0.0,0.0
48363,drug,465.0,12.0,0.0,0.0
48363,property,91.0,2.0,0.0,0.0
48363,violent,10.0,2.0,0.0,0.0
48363,weapon,15.0,1.0,0.0,0.0
48365,drug,342.0,222.0,0.0,0.0
48365,property,109.0,68.0,0.0,0.0
48365,violent,15.0,15.0,0.0,0.0
48365,weapon,11.0,11.0,0.0,0.0
48367,drug,1077.0,63.0,0.0,0.0
48367,property,305.0,14.0,0.0,0.0
48367,violent,52.0,5.0,0.0,0.0
48367,weapon,17.0,3.0,1.0,0.0
48369,drug,234.0,12.0,0.0,0.0
48369,property,17.0,0.0,0.0,0.0
